,level_0,level_1,file name
875,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,min elevation,390
876,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,max elevation,419
877,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,avg cadence,89
878,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,max cadence,105
879,2021-08-13_15-39-14_nk_f5074f11-46c2-4041-a74a-eb54e83b77d6.metadata.json,steps,6980
880,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,file name,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json
881,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,run type,Outdoors/Mobile
882,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,date,2021-08-17
883,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,time,12:50:12
884,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,timeZone,America/Chicago
885,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,duration(sec),1406.647
886,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,distance (km),3.4453234488703286
887,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,distance (miles),2.14082473135946
888,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,avg speed (meters/second),2.449316316652528
889,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,avg speed (MPH),5.4789645544091705
890,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,max speed (meters/second),3.22465297526998
891,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,max speed (MPH),7.213343263037891
892,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,calories,271
893,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,avg HR,153
894,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,max HR,170
895,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,elevation gain,31
896,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,elevation loss,44
897,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,min elevation,393
898,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,max elevation,419
899,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,avg cadence,89
900,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,max cadence,105
901,2021-08-17_07-50-12_nk_130ed366-af3b-4670-988c-80bc1179dd22.metadata.json,steps,4155
902,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,file name,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json
903,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,run type,Outdoors/Mobile
904,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,date,2021-08-19
905,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,time,18:45:31
906,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,timeZone,America/Chicago
907,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,duration(sec),2541.637
908,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,distance (km),5.379581557542322
909,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,distance (miles),3.3427169941121258
910,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,avg speed (meters/second),2.116581383392798
911,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,avg speed (MPH),4.734657707249753
912,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,max speed (meters/second),2.752505359120383
913,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,max speed (MPH),6.157179126235867
914,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,calories,470
915,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,avg HR,152
916,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,max HR,163
917,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,elevation gain,57
918,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,elevation loss,71
919,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,min elevation,394
920,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,max elevation,425
921,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,avg cadence,84
922,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,max cadence,105
923,2021-08-19_13-45-31_nk_3a3c84ea-9179-4195-8ecd-5e10f36b11b1.metadata.json,steps,7134
924,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,file name,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json
925,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,run type,Outdoors/Mobile
926,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,date,2021-08-28
927,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,time,16:52:52
928,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,timeZone,America/Chicago
929,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,duration(sec),2701.657
930,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,distance (km),6.444852950168783
931,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,distance (miles),4.004645947021387
932,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,avg speed (meters/second),2.385518572553356
933,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,avg speed (MPH),5.3362530654136
934,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,max speed (meters/second),3.230795775148946
935,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,max speed (MPH),7.227084315009358
936,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,calories,559
937,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,avg HR,135
938,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,max HR,150
939,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,elevation gain,42
940,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,elevation loss,46
941,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,min elevation,411
942,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,max elevation,432
943,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,avg cadence,87
944,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,max cadence,126
945,2021-08-28_11-52-52_nk_77a0f9b8-b5f1-42b7-ae35-341d2c5cbcd5.metadata.json,steps,7792
946,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,file name,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json
947,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,run type,Outdoors/Mobile
948,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,date,2021-08-31
949,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,time,21:36:03
950,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,timeZone,America/Chicago
951,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,duration(sec),1257.247
952,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,distance (km),3.221381298026537
953,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,distance (miles),2.001673530598494
954,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,avg speed (meters/second),2.562250137026803
955,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,avg speed (MPH),5.731590315572729
956,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,max speed (meters/second),2.819032108920699
957,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,max speed (MPH),6.305995227119944
958,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,calories,286
959,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,avg HR,145
960,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,max HR,178
961,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,elevation gain,33
962,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,elevation loss,34
963,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,min elevation,409
964,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,max elevation,425
965,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,avg cadence,86
966,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,max cadence,608
967,2021-08-31_16-36-03_nk_b80640ff-0a7a-49af-992e-55d610e8508b.metadata.json,steps,3599
968,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,file name,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json
969,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,run type,Outdoors/Mobile
970,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,date,2021-09-04
971,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,time,18:40:10
972,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,timeZone,America/Chicago
973,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,duration(sec),1498.465
974,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,distance (km),3.682279927087714
975,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,distance (miles),2.288062660207606
976,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,avg speed (meters/second),2.457367991302909
977,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,avg speed (MPH),5.496975637629882
978,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,max speed (meters/second),3.020077313551927
979,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,max speed (MPH),6.755720541290015
980,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,calories,324
981,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,avg HR,142
982,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,max HR,146
983,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,elevation gain,42
984,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,elevation loss,39
985,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,min elevation,410
986,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,max elevation,429
987,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,avg cadence,85
988,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,max cadence,4615
989,2021-09-04_13-40-10_nk_530868c2-407b-481b-b6c2-bf280f971426.metadata.json,steps,4248
990,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,file name,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json
991,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,run type,Outdoors/Mobile
992,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,date,2021-09-06
993,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,time,19:32:34
994,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,timeZone,America/Chicago
995,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,duration(sec),1614.537
996,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,distance (km),4.028301766362974
997,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,distance (miles),2.503070662244063
998,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,avg speed (meters/second),2.495019789799165
999,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,avg speed (MPH),5.581200312069924
1000,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,max speed (meters/second),2.996356596114783
1001,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,max speed (MPH),6.702658807630031
1002,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,calories,354
1003,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,avg HR,146
1004,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,max HR,157
1005,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,elevation gain,44
1006,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,elevation loss,38
1007,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,min elevation,405
1008,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,max elevation,432
1009,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,avg cadence,86
1010,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,max cadence,105
1011,2021-09-06_14-32-34_nk_11dc3192-6429-490e-bfb0-872c1a4d3821.metadata.json,steps,4651
1012,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,file name,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json
1013,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,run type,Outdoors/Mobile
1014,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,date,2021-09-09
1015,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,time,21:36:50
1016,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,timeZone,America/Chicago
1017,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,duration(sec),1953.185
1018,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,distance (km),4.85058813032997
1019,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,distance (miles),3.0140157187430083
1020,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,avg speed (meters/second),2.483424831918108
1021,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,avg speed (MPH),5.555263130004766
1022,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,max speed (meters/second),2.852168069842199
1023,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,max speed (MPH),6.38011826060927
1024,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,calories,425
1025,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,avg HR,155
1026,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,max HR,190
1027,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,elevation gain,52
1028,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,elevation loss,63
1029,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,min elevation,393
1030,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,max elevation,420
1031,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,avg cadence,87
1032,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,max cadence,115
1033,2021-09-09_16-36-50_nk_07100ced-6e65-45fa-8040-c5f3f95b4c8e.metadata.json,steps,5694
1034,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,file name,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json
1035,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,run type,Outdoors/Mobile
1036,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,date,2021-09-12
1037,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,time,18:09:35
1038,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,timeZone,America/Chicago
1039,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,duration(sec),1890.667
1040,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,distance (km),4.830039362669227
1041,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,distance (miles),3.001247306528619
1042,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,avg speed (meters/second),2.55467481194162
1043,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,avg speed (MPH),5.714644795981135
1044,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,max speed (meters/second),2.836805650210555
1045,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,max speed (MPH),6.345753506633037
1046,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,calories,427
1047,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,avg HR,155
1048,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,max HR,185
1049,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,elevation gain,32
1050,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,elevation loss,30
1051,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,min elevation,411
1052,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,max elevation,428
1053,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,avg cadence,85
1054,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,max cadence,105
1055,2021-09-12_13-09-35_nk_c5910cf7-e2e1-410a-85e2-29d8f13a0519.metadata.json,steps,5364
1056,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,file name,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json
1057,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,run type,Outdoors/Mobile
1058,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,date,2021-09-15
1059,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,time,21:50:46
1060,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,timeZone,America/Chicago
1061,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,duration(sec),2203.408
1062,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,distance (km),5.584090830354248
1063,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,distance (miles),3.4697931643253073
1064,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,avg speed (meters/second),2.534297247878853
1065,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,avg speed (MPH),5.669061483427332
1066,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,max speed (meters/second),3.532643612369269
1067,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,max speed (MPH),7.90229869614551
1068,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,calories,490
1069,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,avg HR,161
1070,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,max HR,185
1071,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,elevation gain,66
1072,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,elevation loss,79
1073,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,min elevation,391
1074,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,max elevation,421
1075,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,avg cadence,86
1076,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,max cadence,105
1077,2021-09-15_16-50-46_nk_2fa5d491-5aa4-4c6e-b0fb-08482421837f.metadata.json,steps,6351
1078,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,file name,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json
1079,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,run type,Outdoors/Mobile
1080,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,date,2021-09-18
1081,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,time,13:00:33
1082,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,timeZone,America/Chicago
1083,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,duration(sec),4208.201
1084,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,distance (km),9.933471274789417
1085,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,distance (miles),6.172372866846716
1086,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,avg speed (meters/second),2.360503045075418
1087,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,avg speed (MPH),5.280294924184709
1088,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,max speed (meters/second),3.097107931438666
1089,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,max speed (MPH),6.928033125881984
1090,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,calories,865
1091,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,avg HR,148
1092,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,max HR,159
1093,2021-09-18_08-00-33_nk_10cd52ab-a86d-446c-9b4d-6c819652981a.metadata.json,elevation gain,55
